gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,1666.667,2113.249,5,28,567.0892293571429,457.8545965,1327.6322228,1340.9286421699999,49.79340124687263,482.9404763214286,0,28,127584,18554,1067883451,106503024404,105435140953,88377213897,17057927056,83.82140252119173,3651
1,1,5000.0,2113.249,3,32,540.66277425,483.89241000000004,1176.1980513499998,1265.6642232899999,53.3488221534394,480.62393565625,0,32,152560,20197,1067883451,106503024404,105435140953,94071557989,11363582964,89.22220536598365,3765
2,2,8333.333,2113.249,5,26,500.06562023076924,449.97091550000005,924.6547410000001,1408.8798972499999,31.117304858033695,436.05021115384613,0,26,135024,17136,1067883451,106503024404,105435140953,95907152894,9527988059,90.96317605982307,4157
3,3,0.0,5000.0,2,35,565.7551527714286,541.608175,1091.0132592,1264.1997189399992,34.282165742857146,531.4729870285714,0,35,174048,22625,1067883451,106503024404,105435140953,97842304788,7592836165,92.7985716181812,3675
4,4,3333.333,5000.0,3,42,651.5416753809524,579.711939,1455.3237358499998,1664.74118162,92.67192138095238,558.7825810238096,0,42,216096,27528,1067883451,106503024404,105435140953,104027858660,1407282293,98.66526256779291,3531
5,5,6666.667,5000.0,2,25,469.27759979999996,405.011907,1039.4180167999998,1202.6228682399994,28.86097192,440.41662788,0,25,120560,17011,1067883451,106503024404,105435140953,88992838438,16442302515,84.40529185394695,3828
6,6,10000.0,5000.0,4,29,898.2510373448276,726.162797,2142.8118179999988,2953.429116319999,221.80608961758844,668.967854,0,29,174048,19924,1067883451,106503024404,105435140953,99050908702,6384232251,93.94487246538998,3669
7,7,1666.667,7886.751,2,25,541.34731312,515.8381,1047.4854936,1251.9524335599995,45.291557600000004,496.05575552,0,25,134560,15720,1067883451,106503024404,105435140953,93602768428,11832372525,88.77758172649996,4063
8,8,5000.0,7886.751,3,30,597.3947891333335,538.6109280000001,1264.77253215,1372.8419330800002,42.27937749641011,537.4045031,0,30,153072,19619,1067883451,106503024404,105435140953,97995595682,7439545271,92.94396042556976,3915
9,9,8333.333,7886.751,4,28,604.0662140714286,473.03478,1452.1271905999997,2019.6237252400003,92.43748060329683,492.6302830357143,0,28,138048,17439,1067883451,106503024404,105435140953,103180802065,2254338888,97.86187141438458,4516
