gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,64.35018120833332,63.7196625,75.76029474999999,77.43966293999999,7.821217541666667,56.52896366666666,0,24,12288,15695
1,1,5000.0,2113.249,2,30,64.74076156666666,65.6143375,73.88091895,76.95165384,7.6576333,57.08312826666666,0,30,15360,18889
2,2,8333.333,2113.249,2,22,63.49877445454545,60.6974155,74.4770905,74.73757563000001,7.2405295,56.258244954545454,0,22,11264,14466
3,3,0.0,5000.0,2,35,67.4147802,66.249906,75.9099636,77.30846348,9.26126417142857,58.153516028571424,0,35,17920,22625
4,4,3333.333,5000.0,2,49,68.15633959183673,66.063133,81.50977879999999,82.19366388,8.242030367346938,59.91430922448979,0,49,25088,32215
5,5,6666.667,5000.0,2,25,65.91152504,64.869321,75.9350462,76.69357012,8.89822012,57.01330492,0,25,12800,17011
6,6,10000.0,5000.0,2,30,65.84093573333332,68.3164175,74.90217875,75.83783233,8.6297221,57.21121363333333,0,30,15360,20405
7,7,1666.667,7886.751,2,29,64.49110265517241,66.188273,74.5882364,76.35311928,8.572479862068967,55.91862279310345,0,29,14848,18457
8,8,5000.0,7886.751,2,30,65.73777363333333,66.3263105,72.55787769999999,73.05610422,8.2918389,57.44593473333333,0,30,15360,19793
9,9,8333.333,7886.751,2,26,65.66031630769231,65.363557,74.97931824999999,75.28352175,8.425569192307693,57.234747115384614,0,26,13312,16197
